"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,        1847,      -4.888824342,      -1.551133015,      -3.616350409,       1.432884937,     0.01064777039,       2.832438296
          0,           0,        1848,      -4.888824445,       -1.55113311,      -3.616350889,       1.432884839,     0.01039459572,       2.832244297
          0,           0,        1849,      -4.888824549,      -1.551133205,      -3.616351368,       1.432884741,     0.01014412997,       2.832050886
          0,           0,        1850,      -4.888824652,        -1.5511333,      -3.616351846,       1.432884643,     0.00989639015,       2.831858065
          0,           0,        1851,      -4.888824755,      -1.551133395,      -3.616352323,       1.432884546,    0.009651378293,       2.831665837
          0,           0,        1852,      -4.888824858,       -1.55113349,      -3.616352798,       1.432884448,    0.009409082194,       2.831474202
          0,           0,        1853,      -4.888824961,      -1.551133585,      -3.616353273,        1.43288435,    0.009169490505,       2.831283223
          0,           0,        1854,      -4.888825168,      -1.551133775,      -3.616354217,       1.432884154,    0.008697187863,       2.830903347
          0,           0,        1855,       -4.88882558,      -1.551134155,      -3.616356088,       1.432883764,    0.007780201168,        2.83015197
          0,           0,        1856,      -4.888826405,      -1.551134915,      -3.616359763,       1.432882983,    0.006051627423,       2.828683459
          0,           0,        1857,      -4.888828055,      -1.551136433,       -3.61636685,       1.432881423,    0.002917851157,       2.825890015
          0,           0,        1858,      -4.888831355,      -1.551139467,      -3.616380044,       1.432878311,   -0.002696882846,       2.820924033
          0,           0,        1859,       -4.88883795,      -1.551145523,      -3.616402997,       1.432872119,    -0.01143907204,       2.813792918
          0,           0,        1860,      -4.888851126,      -1.551157602,      -3.616437983,       1.432859832,    -0.01900410895,       2.807596731
          0,           0,        1861,      -4.888877432,      -1.551181654,      -3.616470948,       1.432835556,    -0.02570361842,       2.803123307
          0,           0,        1862,      -4.888929869,      -1.551229588,      -3.616448419,       1.432787399,    -0.03316198505,       2.802616712
          0,           0,        1863,      -4.889034055,       -1.55132507,      -3.616447629,       1.432691532,     0.01234917482,       2.829501509
          0,           0,        1864,      -4.889239654,      -1.551514152,      -3.616303043,       1.432502137,     0.04226241029,       2.898248557
          0,           0,        1865,      -4.889639113,      -1.551884737,      -3.616314002,       1.432132192,     0.02527660318,       2.901772774
          0,           0,        1866,      -4.890037963,      -1.552255203,      -3.616805906,       1.431761445,    0.007735117107,       2.911727898
          0,           0,        1867,      -4.890436136,      -1.552624965,      -3.617372415,       1.431391925,     0.07726722322,       2.978489231
          0,           0,        1868,      -4.890833604,      -1.552993696,      -3.617887038,       1.431024632,      0.1391624169,       2.963552971
          0,           0,        1869,      -4.891230508,      -1.553361701,      -3.618354855,       1.430658759,     0.08919919841,       2.951125596
          0,           0,        1870,      -4.891626999,       -1.55373056,      -3.618785354,       1.430289481,     0.07640889747,       2.937798866
          0,           0,        1871,      -4.892023085,      -1.554098578,      -3.619238145,       1.429922214,     0.07317682941,       2.928136038
          0,           0,        1872,      -4.892418822,      -1.554466132,      -3.619688477,       1.429555743,      0.0615868603,       2.907603501
          0,           0,        1873,      -4.892814312,      -1.554833547,      -3.620207185,       1.429189277,     0.05881115169,       2.915529835
          0,           0,        1874,      -4.893209584,      -1.555200762,      -3.620689696,       1.428822895,     0.06212843352,       2.953002042
          0,           0,        1875,      -4.893604692,      -1.555567722,      -3.621144316,       1.428456865,       0.101248221,       2.974029253
          0,           0,        1876,      -4.893999663,      -1.555934001,      -3.621572031,       1.428092668,      0.1010883944,       2.965130688
          0,           0,        1877,       -4.89439455,      -1.556300592,      -3.622015181,       1.427727122,     0.08865493676,       2.941073086
          0,           0,        1878,       -4.89478938,      -1.556667181,      -3.622463925,       1.427361163,     0.06442976086,        2.92831893
          0,           0,        1879,      -4.895184174,      -1.557033494,      -3.622917451,       1.426995914,     0.05751030427,       2.921981792
          0,           0,        1880,      -4.895578905,       -1.55739963,      -3.623345422,       1.426630962,     0.04718771588,       2.944781172
          0,           0,        1881,      -4.895973595,      -1.557765646,      -3.623761514,       1.426266089,     0.06783300915,       2.970325803
          0,           0,        1882,      -4.896368274,      -1.558131245,      -3.624207198,       1.425902272,      0.1131676543,       2.970486398
          0,           0,        1883,      -4.896763003,       -1.55849659,      -3.624800695,       1.425539083,      0.1150839595,       2.955407715
          0,           0,        1884,      -4.897157839,      -1.558862395,      -3.625283022,       1.425174251,     0.09444625498,       2.941141731
          0,           0,        1885,      -4.897552798,      -1.559228295,      -3.625772758,        1.42480905,     0.07504833187,       2.929248698
          0,           0,        1886,      -4.897947832,      -1.559594018,       -3.62620813,       1.424444339,     0.06234288867,       2.916397835
          0,           0,        1887,      -4.898342926,      -1.559959597,      -3.626648806,        1.42407993,     0.04946923412,       2.953999727
          0,           0,        1888,      -4.898738092,      -1.560325118,      -3.627087056,        1.42371555,     0.06571899697,       2.974813946
          0,           0,        1889,      -4.899133342,      -1.560690332,      -3.627523697,       1.423352035,      0.1037610825,       2.958909972
          0,           0,        1890,      -4.899528714,      -1.561055283,      -3.628068966,       1.422989285,      0.1141744809,       2.955592967
          0,           0,        1891,      -4.899924255,      -1.561420578,      -3.628609586,       1.422625311,       0.102332572,       2.937294009
          0,           0,        1892,      -4.900319999,      -1.561786085,       -3.62906625,       1.422260631,     0.07214400037,       2.929461918
          0,           0,        1893,      -4.900715907,      -1.562151663,      -3.629498228,       1.421895795,     0.05940741728,       2.922340137
          0,           0,        1894,      -4.901111917,       -1.56251699,      -3.629917394,       1.421531666,     0.04638859257,       2.912228551
          0,           0,        1895,      -4.901508022,      -1.562882254,      -3.630346134,       1.421167558,     0.03919288432,       2.950858112
          0,           0,        1896,      -4.901904244,      -1.563247465,      -3.630771933,       1.420803541,     0.08069420263,       2.979058582
          0,           0,        1897,      -4.902300572,      -1.563612204,      -3.631160414,       1.420440946,      0.1034948573,       2.941121055
          0,           0,        1898,      -4.902697045,      -1.563977053,      -3.631570161,       1.420077898,     0.09761882075,       2.925597414
